Date,Time,Demand,Datetime,Temperature,Humidity
2021/4/15,20:00,3304,2021-04-15 20:00:00,10.1,67
2021/4/15,21:00,3129,2021-04-15 21:00:00,9.6,73
2021/4/15,22:00,2959,2021-04-15 22:00:00,9.6,76
2021/4/15,23:00,2781,2021-04-15 23:00:00,9.7,79
2021/4/16,0:00,2566,2021-04-16 00:00:00,9.0,85
2021/4/16,1:00,2460,2021-04-16 01:00:00,8.5,85
2021/4/16,2:00,2463,2021-04-16 02:00:00,7.6,85
2021/4/16,3:00,2501,2021-04-16 03:00:00,7.8,83
2021/4/16,4:00,2542,2021-04-16 04:00:00,7.3,84
2021/4/16,5:00,2606,2021-04-16 05:00:00,7.3,82
2021/4/16,6:00,2777,2021-04-16 06:00:00,7.6,82
2021/4/16,7:00,2970,2021-04-16 07:00:00,9.1,77
2021/4/16,8:00,3232,2021-04-16 08:00:00,10.8,69
2021/4/16,9:00,3333,2021-04-16 09:00:00,12.5,67
2021/4/16,10:00,3370,2021-04-16 10:00:00,14.4,64
2021/4/16,11:00,3444,2021-04-16 11:00:00,16.2,57
2021/4/16,12:00,3263,2021-04-16 12:00:00,17.4,50
2021/4/16,13:00,3315,2021-04-16 13:00:00,15.9,56
2021/4/16,14:00,3288,2021-04-16 14:00:00,16.7,54
2021/4/16,15:00,3303,2021-04-16 15:00:00,16.9,55
2021/4/16,16:00,3343,2021-04-16 16:00:00,16.0,60
2021/4/16,17:00,3339,2021-04-16 17:00:00,15.4,65
2021/4/16,18:00,3388,2021-04-16 18:00:00,14.3,75
2021/4/16,19:00,3301,2021-04-16 19:00:00,13.6,78
2021/4/16,20:00,3158,2021-04-16 20:00:00,13.1,79
2021/4/16,21:00,2991,2021-04-16 21:00:00,13.1,84
2021/4/16,22:00,2855,2021-04-16 22:00:00,13.4,83
2021/4/16,23:00,2691,2021-04-16 23:00:00,13.2,85
2021/4/17,0:00,2501,2021-04-17 00:00:00,12.7,88
2021/4/17,1:00,2387,2021-04-17 01:00:00,12.8,88
2021/4/17,2:00,2385,2021-04-17 02:00:00,13.1,86
2021/4/17,3:00,2399,2021-04-17 03:00:00,13.0,87
2021/4/17,4:00,2405,2021-04-17 04:00:00,12.8,88
2021/4/17,5:00,2399,2021-04-17 05:00:00,12.9,86
2021/4/17,6:00,2430,2021-04-17 06:00:00,13.5,83
2021/4/17,7:00,2540,2021-04-17 07:00:00,14.6,78
2021/4/17,8:00,2774,2021-04-17 08:00:00,15.0,75
2021/4/17,9:00,2928,2021-04-17 09:00:00,16.0,73
2021/4/17,10:00,2993,2021-04-17 10:00:00,17.0,70
2021/4/17,11:00,3027,2021-04-17 11:00:00,17.2,69
2021/4/17,12:00,2958,2021-04-17 12:00:00,18.1,62
2021/4/17,13:00,2939,2021-04-17 13:00:00,18.2,61
2021/4/17,14:00,2909,2021-04-17 14:00:00,17.4,67
2021/4/17,15:00,2904,2021-04-17 15:00:00,15.9,78
2021/4/17,16:00,2919,2021-04-17 16:00:00,15.1,87
2021/4/17,17:00,3003,2021-04-17 17:00:00,14.7,89
2021/4/17,18:00,3098,2021-04-17 18:00:00,14.8,88
2021/4/17,19:00,3053,2021-04-17 19:00:00,14.6,90
2021/4/17,20:00,2943,2021-04-17 20:00:00,14.8,90
2021/4/17,21:00,2797,2021-04-17 21:00:00,14.5,93
2021/4/17,22:00,2662,2021-04-17 22:00:00,15.1,93
2021/4/17,23:00,2537,2021-04-17 23:00:00,16.1,92
2021/4/18,0:00,2373,2021-04-18 00:00:00,16.7,91
2021/4/18,1:00,2264,2021-04-18 01:00:00,13.5,93
2021/4/18,2:00,2258,2021-04-18 02:00:00,13.4,91
2021/4/18,3:00,2272,2021-04-18 03:00:00,11.3,96
2021/4/18,4:00,2274,2021-04-18 04:00:00,11.8,94
2021/4/18,5:00,2245,2021-04-18 05:00:00,10.7,96
2021/4/18,6:00,2192,2021-04-18 06:00:00,12.6,92
2021/4/18,7:00,2238,2021-04-18 07:00:00,15.0,78
2021/4/18,8:00,2384,2021-04-18 08:00:00,16.1,64
2021/4/18,9:00,2553,2021-04-18 09:00:00,18.4,41
2021/4/18,10:00,2650,2021-04-18 10:00:00,19.1,26
2021/4/18,11:00,2722,2021-04-18 11:00:00,19.9,24
2021/4/18,12:00,2682,2021-04-18 12:00:00,19.9,24
2021/4/18,13:00,2597,2021-04-18 13:00:00,19.3,25
2021/4/18,14:00,2539,2021-04-18 14:00:00,18.7,28
2021/4/18,15:00,2500,2021-04-18 15:00:00,18.3,29
2021/4/18,16:00,2549,2021-04-18 16:00:00,17.2,31
2021/4/18,17:00,2699,2021-04-18 17:00:00,15.9,36
2021/4/18,18:00,2914,2021-04-18 18:00:00,13.3,38
2021/4/18,19:00,2952,2021-04-18 19:00:00,12.3,39
2021/4/18,20:00,2870,2021-04-18 20:00:00,11.5,42
2021/4/18,21:00,2743,2021-04-18 21:00:00,9.6,62
2021/4/18,22:00,2589,2021-04-18 22:00:00,9.3,65
2021/4/18,23:00,2461,2021-04-18 23:00:00,9.4,58
2021/4/19,0:00,2297,2021-04-19 00:00:00,9.5,55
2021/4/19,1:00,2218,2021-04-19 01:00:00,9.7,53
2021/4/19,2:00,2237,2021-04-19 02:00:00,9.3,54
2021/4/19,3:00,2280,2021-04-19 03:00:00,8.7,55
2021/4/19,4:00,2336,2021-04-19 04:00:00,8.3,57
2021/4/19,5:00,2407,2021-04-19 05:00:00,7.6,59
2021/4/19,6:00,2538,2021-04-19 06:00:00,8.0,62
2021/4/19,7:00,2689,2021-04-19 07:00:00,10.5,58
2021/4/19,8:00,2982,2021-04-19 08:00:00,12.9,49
2021/4/19,9:00,3209,2021-04-19 09:00:00,15.5,37
2021/4/19,10:00,3301,2021-04-19 10:00:00,16.4,37
2021/4/19,11:00,3333,2021-04-19 11:00:00,18.0,35
2021/4/19,12:00,3220,2021-04-19 12:00:00,19.0,33
2021/4/19,13:00,3272,2021-04-19 13:00:00,19.6,32
2021/4/19,14:00,3215,2021-04-19 14:00:00,19.8,31
2021/4/19,15:00,3165,2021-04-19 15:00:00,19.8,33
2021/4/19,16:00,3182,2021-04-19 16:00:00,18.1,39
2021/4/19,17:00,3172,2021-04-19 17:00:00,16.7,47
2021/4/19,18:00,3259,2021-04-19 18:00:00,14.4,60
2021/4/19,19:00,3211,2021-04-19 19:00:00,13.1,66
2021/4/19,20:00,3079,2021-04-19 20:00:00,12.3,69
2021/4/19,21:00,2919,2021-04-19 21:00:00,11.4,75
2021/4/19,22:00,2780,2021-04-19 22:00:00,11.7,75
2021/4/19,23:00,2632,2021-04-19 23:00:00,11.1,75
2021/4/20,0:00,2442,2021-04-20 00:00:00,10.1,78
2021/4/20,1:00,2350,2021-04-20 01:00:00,9.2,79
2021/4/20,2:00,2362,2021-04-20 02:00:00,8.7,72
2021/4/20,3:00,2409,2021-04-20 03:00:00,8.4,70
2021/4/20,4:00,2453,2021-04-20 04:00:00,8.0,70
2021/4/20,5:00,2495,2021-04-20 05:00:00,7.6,73
2021/4/20,6:00,2604,2021-04-20 06:00:00,8.7,71
2021/4/20,7:00,2740,2021-04-20 07:00:00,10.8,64
2021/4/20,8:00,2995,2021-04-20 08:00:00,13.5,57
2021/4/20,9:00,3211,2021-04-20 09:00:00,16.7,46
2021/4/20,10:00,3304,2021-04-20 10:00:00,18.6,45
2021/4/20,11:00,3337,2021-04-20 11:00:00,20.0,45
2021/4/20,12:00,3221,2021-04-20 12:00:00,21.0,40
2021/4/20,13:00,3303,2021-04-20 13:00:00,21.3,42
2021/4/20,14:00,3270,2021-04-20 14:00:00,21.2,45
2021/4/20,15:00,3241,2021-04-20 15:00:00,20.6,51
2021/4/20,16:00,3224,2021-04-20 16:00:00,19.9,56
2021/4/20,17:00,3184,2021-04-20 17:00:00,18.7,64
2021/4/20,18:00,3239,2021-04-20 18:00:00,16.6,77
2021/4/20,19:00,3168,2021-04-20 19:00:00,14.7,84
2021/4/20,20:00,3017,2021-04-20 20:00:00,13.1,91
2021/4/20,21:00,2856,2021-04-20 21:00:00,13.0,88
2021/4/20,22:00,2737,2021-04-20 22:00:00,13.4,87
2021/4/20,23:00,2597,2021-04-20 23:00:00,13.7,79
2021/4/21,0:00,2408,2021-04-21 00:00:00,13.7,69
2021/4/21,1:00,2314,2021-04-21 01:00:00,12.9,66
2021/4/21,2:00,2329,2021-04-21 02:00:00,12.7,62
2021/4/21,3:00,2363,2021-04-21 03:00:00,12.0,64
2021/4/21,4:00,2399,2021-04-21 04:00:00,11.9,65
2021/4/21,5:00,2420,2021-04-21 05:00:00,11.9,62
2021/4/21,6:00,2493,2021-04-21 06:00:00,12.2,57
2021/4/21,7:00,2623,2021-04-21 07:00:00,13.4,64
2021/4/21,8:00,2908,2021-04-21 08:00:00,15.1,64
2021/4/21,9:00,3168,2021-04-21 09:00:00,18.5,44
2021/4/21,10:00,3282,2021-04-21 10:00:00,19.8,40
2021/4/21,11:00,3325,2021-04-21 11:00:00,21.4,30
2021/4/21,12:00,3218,2021-04-21 12:00:00,23.0,18
2021/4/21,13:00,3285,2021-04-21 13:00:00,23.6,21
2021/4/21,14:00,3238,2021-04-21 14:00:00,23.3,23
2021/4/21,15:00,3208,2021-04-21 15:00:00,22.5,27
2021/4/21,16:00,3223,2021-04-21 16:00:00,22.1,30
2021/4/21,17:00,3195,2021-04-21 17:00:00,21.0,26
2021/4/21,18:00,3239,2021-04-21 18:00:00,17.5,48
2021/4/21,19:00,3163,2021-04-21 19:00:00,14.9,62
2021/4/21,20:00,3010,2021-04-21 20:00:00,14.2,33
2021/4/21,21:00,2855,2021-04-21 21:00:00,14.4,23
2021/4/21,22:00,2727,2021-04-21 22:00:00,13.9,23
2021/4/21,23:00,2583,2021-04-21 23:00:00,12.7,28
2021/4/22,0:00,2400,2021-04-22 00:00:00,11.6,34
2021/4/22,1:00,2310,2021-04-22 01:00:00,11.2,38
2021/4/22,2:00,2320,2021-04-22 02:00:00,12.1,32
2021/4/22,3:00,2363,2021-04-22 03:00:00,11.6,32
2021/4/22,4:00,2405,2021-04-22 04:00:00,10.2,36
2021/4/22,5:00,2437,2021-04-22 05:00:00,9.5,39
2021/4/22,6:00,2501,2021-04-22 06:00:00,10.5,39
2021/4/22,7:00,2617,2021-04-22 07:00:00,13.3,37
2021/4/22,8:00,2895,2021-04-22 08:00:00,16.0,30
2021/4/22,9:00,3158,2021-04-22 09:00:00,18.6,31
2021/4/22,10:00,3268,2021-04-22 10:00:00,21.3,27
2021/4/22,11:00,3331,2021-04-22 11:00:00,24.5,17
2021/4/22,12:00,3269,2021-04-22 12:00:00,25.3,17
2021/4/22,13:00,3315,2021-04-22 13:00:00,25.5,15
2021/4/22,14:00,3233,2021-04-22 14:00:00,25.0,15
2021/4/22,15:00,3166,2021-04-22 15:00:00,24.3,15
2021/4/22,16:00,3171,2021-04-22 16:00:00,23.2,17
2021/4/22,17:00,3168,2021-04-22 17:00:00,21.4,20
2021/4/22,18:00,3226,2021-04-22 18:00:00,18.9,22
2021/4/22,19:00,3156,2021-04-22 19:00:00,15.9,30
2021/4/22,20:00,3014,2021-04-22 20:00:00,11.5,84
2021/4/22,21:00,2865,2021-04-22 21:00:00,11.3,81
2021/4/22,22:00,2730,2021-04-22 22:00:00,11.1,76
2021/4/22,23:00,2598,2021-04-22 23:00:00,10.4,76
2021/4/23,0:00,2409,2021-04-23 00:00:00,9.7,79
2021/4/23,1:00,2320,2021-04-23 01:00:00,9.0,81
2021/4/23,2:00,2331,2021-04-23 02:00:00,8.2,82
2021/4/23,3:00,2369,2021-04-23 03:00:00,7.7,82
2021/4/23,4:00,2415,2021-04-23 04:00:00,7.3,80
2021/4/23,5:00,2450,2021-04-23 05:00:00,7.0,80
2021/4/23,6:00,2543,2021-04-23 06:00:00,7.7,76
2021/4/23,7:00,2657,2021-04-23 07:00:00,9.1,67
2021/4/23,8:00,2912,2021-04-23 08:00:00,10.6,60
2021/4/23,9:00,3157,2021-04-23 09:00:00,12.5,53
2021/4/23,10:00,3258,2021-04-23 10:00:00,14.5,47
2021/4/23,11:00,3296,2021-04-23 11:00:00,15.9,41
2021/4/23,12:00,3182,2021-04-23 12:00:00,17.1,37
2021/4/23,13:00,3228,2021-04-23 13:00:00,18.0,34
2021/4/23,14:00,3173,2021-04-23 14:00:00,18.5,32
2021/4/23,15:00,3129,2021-04-23 15:00:00,18.4,33
2021/4/23,16:00,3142,2021-04-23 16:00:00,17.8,34
2021/4/23,17:00,3127,2021-04-23 17:00:00,16.5,40
2021/4/23,18:00,3193,2021-04-23 18:00:00,14.5,54
2021/4/23,19:00,3156,2021-04-23 19:00:00,12.9,63
2021/4/23,20:00,3026,2021-04-23 20:00:00,12.2,71
2021/4/23,21:00,2870,2021-04-23 21:00:00,11.6,76
2021/4/23,22:00,2758,2021-04-23 22:00:00,11.5,77
2021/4/23,23:00,2618,2021-04-23 23:00:00,10.7,76
2021/4/24,0:00,2444,2021-04-24 00:00:00,9.7,74
2021/4/24,1:00,2341,2021-04-24 01:00:00,9.1,77
2021/4/24,2:00,2335,2021-04-24 02:00:00,8.5,80
2021/4/24,3:00,2369,2021-04-24 03:00:00,8.0,82
2021/4/24,4:00,2379,2021-04-24 04:00:00,7.5,84
2021/4/24,5:00,2345,2021-04-24 05:00:00,7.0,87
2021/4/24,6:00,2315,2021-04-24 06:00:00,8.3,81
2021/4/24,7:00,2352,2021-04-24 07:00:00,10.8,68
2021/4/24,8:00,2534,2021-04-24 08:00:00,12.8,57
2021/4/24,9:00,2722,2021-04-24 09:00:00,14.8,53
2021/4/24,10:00,2800,2021-04-24 10:00:00,16.3,49
2021/4/24,11:00,2825,2021-04-24 11:00:00,17.2,48
2021/4/24,12:00,2818,2021-04-24 12:00:00,18.2,43
2021/4/24,13:00,2785,2021-04-24 13:00:00,19.1,36
2021/4/24,14:00,2708,2021-04-24 14:00:00,19.5,34
2021/4/24,15:00,2639,2021-04-24 15:00:00,19.6,37
2021/4/24,16:00,2635,2021-04-24 16:00:00,19.0,43
2021/4/24,17:00,2694,2021-04-24 17:00:00,17.5,51
2021/4/24,18:00,2848,2021-04-24 18:00:00,15.9,64
2021/4/24,19:00,2855,2021-04-24 19:00:00,14.8,71
2021/4/24,20:00,2755,2021-04-24 20:00:00,14.1,74
2021/4/24,21:00,2621,2021-04-24 21:00:00,13.9,75
2021/4/24,22:00,2515,2021-04-24 22:00:00,14.2,76
2021/4/24,23:00,2406,2021-04-24 23:00:00,14.0,77
2021/4/25,0:00,2247,2021-04-25 00:00:00,13.7,77
2021/4/25,1:00,2169,2021-04-25 01:00:00,13.3,76
2021/4/25,2:00,2171,2021-04-25 02:00:00,13.0,75
2021/4/25,3:00,2208,2021-04-25 03:00:00,12.7,75
2021/4/25,4:00,2217,2021-04-25 04:00:00,12.1,79
2021/4/25,5:00,2172,2021-04-25 05:00:00,10.6,86
2021/4/25,6:00,2133,2021-04-25 06:00:00,11.0,84
2021/4/25,7:00,2192,2021-04-25 07:00:00,13.6,71
2021/4/25,8:00,2342,2021-04-25 08:00:00,15.2,62
2021/4/25,9:00,2464,2021-04-25 09:00:00,16.8,56
2021/4/25,10:00,2568,2021-04-25 10:00:00,17.6,53
2021/4/25,11:00,2666,2021-04-25 11:00:00,19.3,51
2021/4/25,12:00,2679,2021-04-25 12:00:00,20.6,48
2021/4/25,13:00,2609,2021-04-25 13:00:00,21.3,47
2021/4/25,14:00,2546,2021-04-25 14:00:00,21.4,46
2021/4/25,15:00,2551,2021-04-25 15:00:00,20.4,42
2021/4/25,16:00,2572,2021-04-25 16:00:00,20.4,41
2021/4/25,17:00,2691,2021-04-25 17:00:00,20.3,40
2021/4/25,18:00,2860,2021-04-25 18:00:00,16.3,65
2021/4/25,19:00,2848,2021-04-25 19:00:00,15.5,69
2021/4/25,20:00,2746,2021-04-25 20:00:00,14.9,54
2021/4/25,21:00,2621,2021-04-25 21:00:00,14.5,47
2021/4/25,22:00,2488,2021-04-25 22:00:00,12.0,41
2021/4/25,23:00,2380,2021-04-25 23:00:00,10.8,41
2021/4/26,0:00,2232,2021-04-26 00:00:00,10.4,41
2021/4/26,1:00,2164,2021-04-26 01:00:00,9.7,39
2021/4/26,2:00,2174,2021-04-26 02:00:00,8.8,41
2021/4/26,3:00,2234,2021-04-26 03:00:00,8.0,45
2021/4/26,4:00,2296,2021-04-26 04:00:00,7.2,47
2021/4/26,5:00,2355,2021-04-26 05:00:00,7.0,45
2021/4/26,6:00,2462,2021-04-26 06:00:00,7.9,44
2021/4/26,7:00,2606,2021-04-26 07:00:00,9.3,41
2021/4/26,8:00,2900,2021-04-26 08:00:00,10.4,38
2021/4/26,9:00,3166,2021-04-26 09:00:00,12.9,31
2021/4/26,10:00,3274,2021-04-26 10:00:00,14.4,26
2021/4/26,11:00,3328,2021-04-26 11:00:00,15.6,22
2021/4/26,12:00,3207,2021-04-26 12:00:00,16.7,21
2021/4/26,13:00,3240,2021-04-26 13:00:00,17.4,21
2021/4/26,14:00,3173,2021-04-26 14:00:00,18.0,18
2021/4/26,15:00,3112,2021-04-26 15:00:00,18.0,18
2021/4/26,16:00,3140,2021-04-26 16:00:00,17.7,18
2021/4/26,17:00,3147,2021-04-26 17:00:00,17.0,21
2021/4/26,18:00,3233,2021-04-26 18:00:00,14.6,29
2021/4/26,19:00,3215,2021-04-26 19:00:00,12.8,34
2021/4/26,20:00,3087,2021-04-26 20:00:00,11.3,40
2021/4/26,21:00,2949,2021-04-26 21:00:00,10.8,65
2021/4/26,22:00,2815,2021-04-26 22:00:00,10.3,75
2021/4/26,23:00,2655,2021-04-26 23:00:00,9.8,74
2021/4/27,0:00,2462,2021-04-27 00:00:00,9.4,75
2021/4/27,1:00,2373,2021-04-27 01:00:00,8.7,67
2021/4/27,2:00,2385,2021-04-27 02:00:00,8.0,58
2021/4/27,3:00,2426,2021-04-27 03:00:00,7.5,60
2021/4/27,4:00,2472,2021-04-27 04:00:00,7.6,63
2021/4/27,5:00,2504,2021-04-27 05:00:00,7.6,65
2021/4/27,6:00,2600,2021-04-27 06:00:00,8.0,62
2021/4/27,7:00,2719,2021-04-27 07:00:00,9.2,58
2021/4/27,8:00,2991,2021-04-27 08:00:00,11.0,55
2021/4/27,9:00,3206,2021-04-27 09:00:00,13.3,47
2021/4/27,10:00,3271,2021-04-27 10:00:00,14.9,46
2021/4/27,11:00,3301,2021-04-27 11:00:00,17.0,44
2021/4/27,12:00,3199,2021-04-27 12:00:00,18.4,42
2021/4/27,13:00,3254,2021-04-27 13:00:00,18.3,44
2021/4/27,14:00,3240,2021-04-27 14:00:00,18.4,45
2021/4/27,15:00,3156,2021-04-27 15:00:00,18.0,49
2021/4/27,16:00,3116,2021-04-27 16:00:00,17.5,54
2021/4/27,17:00,3098,2021-04-27 17:00:00,17.3,58
2021/4/27,18:00,3200,2021-04-27 18:00:00,16.9,61
2021/4/27,19:00,3164,2021-04-27 19:00:00,16.1,57
2021/4/27,20:00,3017,2021-04-27 20:00:00,15.4,60
2021/4/27,21:00,2856,2021-04-27 21:00:00,14.8,63
2021/4/27,22:00,2729,2021-04-27 22:00:00,14.6,63
2021/4/27,23:00,2582,2021-04-27 23:00:00,14.1,65
2021/4/28,0:00,2394,2021-04-28 00:00:00,13.6,67
2021/4/28,1:00,2297,2021-04-28 01:00:00,12.6,72
2021/4/28,2:00,2309,2021-04-28 02:00:00,11.0,81
2021/4/28,3:00,2347,2021-04-28 03:00:00,10.3,86
2021/4/28,4:00,2383,2021-04-28 04:00:00,9.7,89
2021/4/28,5:00,2377,2021-04-28 05:00:00,9.3,89
2021/4/28,6:00,2464,2021-04-28 06:00:00,11.0,80
2021/4/28,7:00,2633,2021-04-28 07:00:00,14.1,67
2021/4/28,8:00,2923,2021-04-28 08:00:00,16.2,59
2021/4/28,9:00,3174,2021-04-28 09:00:00,18.7,50
2021/4/28,10:00,3234,2021-04-28 10:00:00,20.5,47
2021/4/28,11:00,3187,2021-04-28 11:00:00,22.0,46
2021/4/28,12:00,2941,2021-04-28 12:00:00,22.0,47
2021/4/28,13:00,3102,2021-04-28 13:00:00,22.8,46
2021/4/28,14:00,3134,2021-04-28 14:00:00,22.8,47
2021/4/28,15:00,3142,2021-04-28 15:00:00,22.8,47
2021/4/28,16:00,3100,2021-04-28 16:00:00,21.7,49
2021/4/28,17:00,3050,2021-04-28 17:00:00,20.4,51
2021/4/28,18:00,3105,2021-04-28 18:00:00,19.4,53
2021/4/28,19:00,3046,2021-04-28 19:00:00,18.5,55
2021/4/28,20:00,2905,2021-04-28 20:00:00,18.1,57
2021/4/28,21:00,2756,2021-04-28 21:00:00,17.8,59
2021/4/28,22:00,2646,2021-04-28 22:00:00,17.7,63
2021/4/28,23:00,2511,2021-04-28 23:00:00,17.3,67
2021/4/29,0:00,2348,2021-04-29 00:00:00,17.0,68
2021/4/29,1:00,2252,2021-04-29 01:00:00,16.7,70
2021/4/29,2:00,2250,2021-04-29 02:00:00,16.3,76
2021/4/29,3:00,2282,2021-04-29 03:00:00,16.3,78
2021/4/29,4:00,2293,2021-04-29 04:00:00,16.2,80
2021/4/29,5:00,2266,2021-04-29 05:00:00,16.0,83
2021/4/29,6:00,2300,2021-04-29 06:00:00,16.0,81
2021/4/29,7:00,2453,2021-04-29 07:00:00,16.4,80
2021/4/29,8:00,2680,2021-04-29 08:00:00,16.3,82
2021/4/29,9:00,2828,2021-04-29 09:00:00,16.3,87
2021/4/29,10:00,2894,2021-04-29 10:00:00,16.7,84
2021/4/29,11:00,2936,2021-04-29 11:00:00,16.8,87
2021/4/29,12:00,2877,2021-04-29 12:00:00,17.2,86
2021/4/29,13:00,2906,2021-04-29 13:00:00,17.6,85
2021/4/29,14:00,2866,2021-04-29 14:00:00,18.0,84
2021/4/29,15:00,2850,2021-04-29 15:00:00,17.3,87
2021/4/29,16:00,2879,2021-04-29 16:00:00,17.7,87
2021/4/29,17:00,2950,2021-04-29 17:00:00,17.2,87
2021/4/29,18:00,3040,2021-04-29 18:00:00,16.8,89
2021/4/29,19:00,2972,2021-04-29 19:00:00,16.6,92
2021/4/29,20:00,2841,2021-04-29 20:00:00,17.1,90
2021/4/29,21:00,2712,2021-04-29 21:00:00,16.2,91
2021/4/29,22:00,2574,2021-04-29 22:00:00,16.4,94
2021/4/29,23:00,2450,2021-04-29 23:00:00,17.7,92
2021/4/30,0:00,2284,2021-04-30 00:00:00,18.6,89
2021/4/30,1:00,2189,2021-04-30 01:00:00,15.2,85
2021/4/30,2:00,2203,2021-04-30 02:00:00,15.6,83
2021/4/30,3:00,2235,2021-04-30 03:00:00,15.5,75
2021/4/30,4:00,2257,2021-04-30 04:00:00,14.4,81
2021/4/30,5:00,2257,2021-04-30 05:00:00,12.1,93
2021/4/30,6:00,2290,2021-04-30 06:00:00,13.6,85
2021/4/30,7:00,2399,2021-04-30 07:00:00,15.7,68
2021/4/30,8:00,2654,2021-04-30 08:00:00,17.4,61
2021/4/30,9:00,2882,2021-04-30 09:00:00,20.0,50
2021/4/30,10:00,2986,2021-04-30 10:00:00,20.9,52
2021/4/30,11:00,3032,2021-04-30 11:00:00,21.0,59
2021/4/30,12:00,2976,2021-04-30 12:00:00,20.7,60
2021/4/30,13:00,3013,2021-04-30 13:00:00,21.4,54
2021/4/30,14:00,2975,2021-04-30 14:00:00,22.2,52
2021/4/30,15:00,2941,2021-04-30 15:00:00,22.5,50
2021/4/30,16:00,2953,2021-04-30 16:00:00,21.7,51
2021/4/30,17:00,2906,2021-04-30 17:00:00,20.2,53
2021/4/30,18:00,2953,2021-04-30 18:00:00,18.2,59
2021/4/30,19:00,2918,2021-04-30 19:00:00,16.5,62
2021/4/30,20:00,2775,2021-04-30 20:00:00,15.9,68
2021/4/30,21:00,2611,2021-04-30 21:00:00,15.7,82
2021/4/30,22:00,2460,2021-04-30 22:00:00,15.3,86
2021/4/30,23:00,2343,2021-04-30 23:00:00,14.4,90
2021/5/1,0:00,2164,2021-05-01 00:00:00,13.8,89
2021/5/1,1:00,2065,2021-05-01 01:00:00,13.0,86
2021/5/1,2:00,2064,2021-05-01 02:00:00,12.4,88
2021/5/1,3:00,2102,2021-05-01 03:00:00,12.4,86
2021/5/1,4:00,2114,2021-05-01 04:00:00,12.4,86
2021/5/1,5:00,2064,2021-05-01 05:00:00,12.0,87
2021/5/1,6:00,2030,2021-05-01 06:00:00,13.0,83
2021/5/1,7:00,2127,2021-05-01 07:00:00,14.2,78
2021/5/1,8:00,2334,2021-05-01 08:00:00,16.1,74
2021/5/1,9:00,2492,2021-05-01 09:00:00,18.5,68
2021/5/1,10:00,2619,2021-05-01 10:00:00,20.1,62
2021/5/1,11:00,2667,2021-05-01 11:00:00,21.2,54
2021/5/1,12:00,2570,2021-05-01 12:00:00,20.9,55
2021/5/1,13:00,2465,2021-05-01 13:00:00,19.6,58
2021/5/1,14:00,2538,2021-05-01 14:00:00,21.4,47
2021/5/1,15:00,2562,2021-05-01 15:00:00,20.5,52
2021/5/1,16:00,2508,2021-05-01 16:00:00,19.4,67
2021/5/1,17:00,2596,2021-05-01 17:00:00,18.6,71
2021/5/1,18:00,2737,2021-05-01 18:00:00,17.4,76
2021/5/1,19:00,2717,2021-05-01 19:00:00,17.0,80
2021/5/1,20:00,2592,2021-05-01 20:00:00,17.5,82
2021/5/1,21:00,2462,2021-05-01 21:00:00,16.6,82
2021/5/1,22:00,2330,2021-05-01 22:00:00,16.6,83
2021/5/1,23:00,2235,2021-05-01 23:00:00,16.3,90
2021/5/2,0:00,2088,2021-05-02 00:00:00,16.3,91
2021/5/2,1:00,1996,2021-05-02 01:00:00,15.9,93
2021/5/2,2:00,2004,2021-05-02 02:00:00,15.5,94
2021/5/2,3:00,2037,2021-05-02 03:00:00,15.6,89
2021/5/2,4:00,2042,2021-05-02 04:00:00,14.0,95
2021/5/2,5:00,1991,2021-05-02 05:00:00,12.4,96
2021/5/2,6:00,1957,2021-05-02 06:00:00,13.1,94
2021/5/2,7:00,2013,2021-05-02 07:00:00,15.0,87
2021/5/2,8:00,2170,2021-05-02 08:00:00,16.7,76
2021/5/2,9:00,2311,2021-05-02 09:00:00,17.8,74
2021/5/2,10:00,2404,2021-05-02 10:00:00,19.2,60
2021/5/2,11:00,2434,2021-05-02 11:00:00,20.2,53
2021/5/2,12:00,2474,2021-05-02 12:00:00,19.3,46
2021/5/2,13:00,2415,2021-05-02 13:00:00,20.2,37
2021/5/2,14:00,2318,2021-05-02 14:00:00,21.3,29
2021/5/2,15:00,2349,2021-05-02 15:00:00,20.0,37
2021/5/2,16:00,2358,2021-05-02 16:00:00,20.1,38
2021/5/2,17:00,2484,2021-05-02 17:00:00,16.4,58
2021/5/2,18:00,2650,2021-05-02 18:00:00,16.2,49
2021/5/2,19:00,2673,2021-05-02 19:00:00,13.9,49
2021/5/2,20:00,2569,2021-05-02 20:00:00,12.4,52
2021/5/2,21:00,2451,2021-05-02 21:00:00,12.7,51
2021/5/2,22:00,2326,2021-05-02 22:00:00,11.8,49
2021/5/2,23:00,2230,2021-05-02 23:00:00,11.2,52
2021/5/3,0:00,2084,2021-05-03 00:00:00,10.9,53
2021/5/3,1:00,2009,2021-05-03 01:00:00,10.6,52
2021/5/3,2:00,2022,2021-05-03 02:00:00,10.3,53
2021/5/3,3:00,2063,2021-05-03 03:00:00,9.9,55
2021/5/3,4:00,2083,2021-05-03 04:00:00,9.4,58
2021/5/3,5:00,2049,2021-05-03 05:00:00,8.9,61
2021/5/3,6:00,2014,2021-05-03 06:00:00,10.0,60
2021/5/3,7:00,2052,2021-05-03 07:00:00,11.7,55
2021/5/3,8:00,2237,2021-05-03 08:00:00,14.7,43
2021/5/3,9:00,2393,2021-05-03 09:00:00,17.6,34
2021/5/3,10:00,2474,2021-05-03 10:00:00,18.6,35
